unique_id,date,warehouse,total_orders,sales,sell_price_main,availability,type_0_discount,type_1_discount,type_2_discount,type_3_discount,type_4_discount,type_5_discount,type_6_discount
9,2023-06-28,Prague_1,9576.0,26.95,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.00491
9,2024-04-15,Prague_1,10806.0,38.44,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-02-11,Prague_1,10776.0,50.18,36.61,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-05-11,Prague_1,10003.0,21.6,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0337
9,2023-11-13,Prague_1,10129.0,45.93,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.07101
9,2024-05-15,Prague_1,10680.0,55.32,48.97,0.94,0.0,0.0,0.0,0.0,0.15,0.0,0.02734
9,2022-01-26,Prague_1,10952.0,49.57,30.2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2022-11-09,Prague_1,9166.0,76.56,36.61,0.87,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-03-30,Prague_1,8440.0,16.3,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06386
9,2022-07-09,Prague_1,7506.0,42.1,36.61,0.94,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-01-18,Prague_1,9631.0,53.49,30.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-02-18,Prague_1,9978.0,42.34,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02618
9,2023-03-18,Prague_1,9578.0,85.66,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-06-29,Prague_1,8878.0,76.46,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-10-26,Prague_1,9728.0,32.23,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-06-24,Prague_1,9787.0,72.88,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-10-03,Prague_1,8594.0,24.44,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01506
9,2022-03-14,Prague_1,9709.0,29.62,36.61,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.03499
9,2022-09-15,Prague_1,9670.0,115.1,36.61,0.76,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-11-20,Prague_1,9816.0,20.79,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.08497
9,2023-10-31,Prague_1,8990.0,26.56,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02797
9,2022-07-30,Prague_1,7705.0,56.13,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-12-31,Prague_1,5815.0,9.81,50.34,0.81,0.0,0.0,0.0,0.0,0.14483,0.0,0.03963
9,2022-01-21,Prague_1,10500.0,61.57,30.2,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.03898
9,2022-03-18,Prague_1,9962.0,65.23,36.61,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.17242
9,2023-01-27,Prague_1,10778.0,115.7,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-04-11,Prague_1,10298.0,46.85,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-05-31,Prague_1,9916.0,49.37,50.34,0.97,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-02-12,Prague_1,9937.0,97.62,38.44,0.77,0.0,0.0,0.0,0.0,0.15009,0.0,0.18012
9,2023-01-05,Prague_1,9932.0,87.74,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01314
9,2023-10-19,Prague_1,9997.0,32.76,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.03055
9,2023-11-26,Prague_1,9952.0,8.86,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-09-20,Prague_1,9034.0,48.74,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01474
9,2022-11-29,Prague_1,9506.0,65.05,36.61,0.86,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-04-18,Prague_1,8698.0,47.48,36.61,0.92,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-09-06,Prague_1,8720.0,35.59,50.34,0.92,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-10-15,Prague_1,9724.0,25.43,50.34,0.98,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-12-15,Prague_1,10666.0,81.24,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.04873
9,2024-01-12,Prague_1,12253.0,37.7,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-02-12,Prague_1,9028.0,48.55,36.61,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2023-05-10,Prague_1,10308.0,47.55,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-10-23,Prague_1,8090.0,48.24,36.61,0.97,0.0,0.0,0.0,0.0,0.15009,0.0,0.17821
9,2024-04-23,Prague_1,10195.0,21.4,48.97,0.99,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-05-01,Prague_1,9012.0,31.49,36.61,0.36,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-04-08,Prague_1,8300.0,33.46,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.11039
9,2022-09-12,Prague_1,9024.0,79.89,36.61,0.85,0.0,0.0,0.0,0.0,0.15009,0.0,0.08697
9,2022-04-12,Prague_1,9697.0,51.1,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-01-15,Prague_1,9848.0,83.85,36.61,0.72,0.0,0.0,0.0,0.0,0.15009,0.0,0.02934
9,2022-10-20,Prague_1,9342.0,66.73,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.04197
9,2024-03-11,Prague_1,10122.0,25.44,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-07-19,Prague_1,9260.0,20.84,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01421
9,2022-02-19,Prague_1,9127.0,54.53,36.61,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2023-12-19,Prague_1,13710.0,17.05,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.1216
9,2022-06-28,Prague_1,8320.0,45.94,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-03-03,Prague_1,9613.0,18.37,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.04487
9,2024-02-05,Prague_1,10045.0,32.37,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-05-17,Prague_1,10093.0,49.85,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-12-21,Prague_1,15384.0,15.82,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.13236
9,2024-02-10,Prague_1,10210.0,37.04,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-02-21,Prague_1,9676.0,31.74,36.61,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.02353
9,2022-01-25,Prague_1,10078.0,87.01,30.2,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2023-09-05,Prague_1,8917.0,30.77,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-10-27,Prague_1,10840.0,54.48,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.04649
9,2024-05-16,Prague_1,11596.0,43.19,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-04-13,Prague_1,10810.0,41.75,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.05707
9,2023-09-09,Prague_1,8328.0,34.91,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-09-19,Prague_1,9112.0,38.03,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02147
9,2024-02-04,Prague_1,10260.0,30.32,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-12-05,Prague_1,10384.0,24.62,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-03-10,Prague_1,12302.0,99.33,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-12-16,Prague_1,11653.0,110.66,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02347
9,2022-09-26,Prague_1,9762.0,105.18,36.61,0.93,0.0,0.0,0.0,0.0,0.15009,0.0,0.05348
9,2023-09-30,Prague_1,8191.0,36.33,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0321
9,2023-10-17,Prague_1,9187.0,67.89,50.34,0.88,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-01-23,Prague_1,10132.0,50.34,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.01945
9,2023-06-12,Prague_1,10172.0,26.03,50.34,0.97,0.0,0.0,0.0,0.0,0.15009,0.0,0.00367
9,2022-03-21,Prague_1,9524.0,35.93,36.61,0.95,0.0,0.0,0.0,0.0,0.08826,0.0,0.0
9,2023-11-30,Prague_1,11158.0,36.5,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-01-11,Prague_1,11404.0,54.7,48.97,0.76,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-03-30,Prague_1,9727.0,71.36,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-04-21,Prague_1,11278.0,70.5,50.34,0.96,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-08-10,Prague_1,8388.0,58.55,36.61,0.94,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-10-08,Prague_1,9367.0,22.58,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01574
9,2022-10-08,Prague_1,8636.0,124.83,36.61,0.73,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-03-11,Prague_1,10424.0,54.48,36.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2023-08-15,Prague_1,8746.0,12.18,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02678
9,2022-05-06,Prague_1,9889.0,70.97,36.61,0.75,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-05-24,Prague_1,8658.0,109.71,36.61,0.88,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-05-17,Prague_1,12674.0,57.99,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-03-21,Prague_1,9498.0,84.2,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-06-19,Prague_1,9960.0,62.41,50.34,0.69,0.0,0.0,0.0,0.0,0.15009,0.0,0.01398
9,2022-03-19,Prague_1,8868.0,46.18,36.61,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.04583
9,2024-06-01,Prague_1,10308.0,30.82,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02913
9,2024-01-19,Prague_1,12356.0,42.79,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-06-30,Prague_1,8472.0,49.42,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-12-22,Prague_1,12536.0,57.05,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.08753
9,2022-10-17,Prague_1,9046.0,97.17,36.61,0.73,0.0,0.0,0.0,0.0,0.15009,0.0,0.09547
9,2022-12-13,Prague_1,10177.0,71.48,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02089
9,2022-11-24,Prague_1,9828.0,59.33,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.16003
9,2023-06-15,Prague_1,10236.0,55.12,50.34,0.96,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-12-02,Prague_1,10302.0,28.18,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-04-01,Prague_1,9826.0,24.76,48.97,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-06-18,Prague_1,7868.0,98.84,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-08-20,Prague_1,8120.0,67.25,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-02-10,Prague_1,10820.0,47.16,36.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03235
9,2024-04-02,Prague_1,10261.0,17.62,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-08-26,Prague_1,8228.0,18.79,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01815
9,2023-02-28,Prague_1,9590.0,59.06,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-02-03,Prague_1,10596.0,27.52,36.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03421
9,2022-02-08,Prague_1,9598.0,72.79,36.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196
9,2022-06-17,Prague_1,9476.0,80.83,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-09-03,Prague_1,7933.0,98.34,36.61,0.89,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-10-13,Prague_1,9463.0,110.37,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02445
9,2023-12-13,Prague_1,10904.0,26.86,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01021
9,2022-11-16,Prague_1,10658.0,103.31,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-07-24,Prague_1,8112.0,51.66,36.61,0.68,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-05-28,Prague_1,10336.0,22.88,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02194
9,2022-03-25,Prague_1,9894.0,37.26,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-05-25,Prague_1,10406.0,56.26,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-04-22,Prague_1,8776.0,36.14,50.34,0.96,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-04-06,Prague_1,12394.0,41.92,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0146
9,2023-04-24,Prague_1,10006.0,52.93,50.34,0.97,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-08-13,Prague_1,8482.0,20.13,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-07-31,Prague_1,7814.0,94.75,36.61,0.61,0.0,0.0,0.0,0.0,0.15009,0.0,0.11314
9,2023-06-21,Prague_1,9988.0,37.19,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-01-26,Prague_1,10440.0,121.78,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01809
9,2024-05-14,Prague_1,10321.0,39.26,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02447
9,2022-11-21,Prague_1,9444.0,56.61,36.61,0.86,0.0,0.0,0.0,0.0,0.15009,0.0,0.05025
9,2023-10-22,Prague_1,9310.0,35.89,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-04-03,Prague_1,9864.0,94.73,45.76,0.98,0.0,0.0,0.0,0.0,0.15009,0.0,0.0162
9,2024-02-28,Prague_1,9700.0,21.37,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-04-24,Prague_1,9436.0,31.2,36.61,0.41,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-07-08,Prague_1,8534.0,34.35,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.11065
9,2023-09-04,Prague_1,9000.0,25.3,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-03-12,Prague_1,10144.0,81.59,38.44,0.29,0.0,0.0,0.0,0.0,0.15009,0.0,0.29274
9,2024-02-25,Prague_1,9856.0,32.49,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03673
9,2022-12-23,Prague_1,6115.0,16.2,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.2936
9,2022-11-27,Prague_1,9133.0,64.24,36.61,0.92,0.0,0.0,0.0,0.0,0.15009,0.0,0.17304
9,2024-05-05,Prague_1,10036.0,34.15,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0192
9,2023-11-25,Prague_1,9894.0,37.24,50.34,0.81,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-08-22,Prague_1,8560.0,54.01,36.61,0.94,0.0,0.0,0.0,0.0,0.15009,0.0,0.08946
9,2023-01-09,Prague_1,9547.0,71.88,36.61,0.82,0.0,0.0,0.0,0.0,0.15009,0.0,0.06131
9,2023-01-06,Prague_1,10722.0,72.77,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02712
9,2023-04-27,Prague_1,10630.0,66.74,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01481
9,2022-09-29,Prague_1,9194.0,93.86,36.61,0.92,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-03-09,Prague_1,10078.0,17.43,48.97,0.71,0.0,0.0,0.0,0.0,0.15,0.0,0.10298
9,2023-03-27,Prague_1,10213.0,75.34,38.44,0.96,0.0,0.0,0.0,0.0,0.15009,0.0,0.02194
9,2023-07-27,Prague_1,9228.0,27.81,50.34,0.97,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-07-17,Prague_1,7888.0,30.08,36.61,0.25,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-07-28,Prague_1,8172.0,66.42,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-03-29,Prague_1,10045.0,21.58,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02209
9,2024-05-12,Prague_1,10440.0,66.95,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-03-02,Prague_1,10674.0,67.93,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02788
9,2022-09-20,Prague_1,8956.0,94.17,36.61,0.87,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-06-16,Prague_1,11010.0,44.9,50.34,0.97,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-02-24,Prague_1,9666.0,32.78,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.04786
9,2022-02-26,Prague_1,9566.0,35.34,36.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01911
9,2022-07-07,Prague_1,7798.0,101.43,36.61,0.94,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-12-09,Prague_1,11272.0,112.79,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01369
9,2023-04-29,Prague_1,9458.0,51.07,50.34,0.96,0.0,0.0,0.0,0.0,0.15009,0.0,0.00942
9,2024-05-20,Prague_1,10579.0,40.32,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-12-12,Prague_1,10722.0,28.86,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02808
9,2022-04-21,Prague_1,9331.0,55.79,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-07-13,Prague_1,8084.0,36.99,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-05-13,Prague_1,9727.0,66.5,36.61,0.91,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-01-11,Prague_1,9744.0,102.26,36.61,0.87,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-11-09,Prague_1,10747.0,52.98,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02672
9,2022-09-06,Prague_1,8538.0,100.67,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-09-02,Prague_1,8239.0,32.28,50.34,0.97,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-12-14,Prague_1,11698.0,31.4,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02576
9,2023-11-15,Prague_1,10723.0,28.16,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.05751
9,2024-05-25,Prague_1,9685.0,35.62,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2023-11-19,Prague_1,10008.0,26.38,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.07742
9,2022-03-10,Prague_1,9810.0,48.51,36.61,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2023-08-12,Prague_1,7819.0,16.78,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-08-29,Prague_1,10406.0,28.66,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01566
9,2022-11-23,Prague_1,9109.0,64.36,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.05968
9,2022-10-10,Prague_1,9378.0,59.75,36.61,0.78,0.0,0.0,0.0,0.0,0.15009,0.0,0.05188
9,2023-10-23,Prague_1,8854.0,37.16,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.03317
9,2022-09-01,Prague_1,9070.0,93.8,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.01384
9,2023-11-16,Prague_1,11050.0,26.98,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.03636
9,2023-09-10,Prague_1,9055.0,36.09,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-11-10,Prague_1,10082.0,114.03,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-10-10,Prague_1,9412.0,36.17,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.00743
9,2022-02-01,Prague_1,10573.0,49.1,30.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2023-08-28,Prague_1,9864.0,24.67,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02776
9,2022-06-02,Prague_1,7842.0,54.4,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-03-26,Prague_1,10879.0,28.62,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02881
9,2022-08-23,Prague_1,8194.0,86.66,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-10-25,Prague_1,9360.0,31.57,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02906
9,2024-02-12,Prague_1,9769.0,39.3,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.00939
9,2023-02-09,Prague_1,10420.0,95.09,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02581
9,2023-03-17,Prague_1,11122.0,89.21,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-10-04,Prague_1,6883.0,61.2,36.61,0.98,0.0,0.0,0.0,0.0,0.15009,0.0,0.01467
9,2022-12-17,Prague_1,10488.0,107.11,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-04-23,Prague_1,10624.0,33.5,50.34,0.68,0.0,0.0,0.0,0.0,0.15009,0.0,0.02532
9,2023-06-27,Prague_1,9223.0,28.77,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-05-07,Prague_1,13639.0,63.35,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02784
9,2023-12-10,Prague_1,10092.0,25.1,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.00826
9,2022-02-09,Prague_1,10196.0,27.7,36.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-03-06,Prague_1,9774.0,47.3,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0339
9,2023-02-08,Prague_1,9816.0,46.73,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.02152
9,2022-11-28,Prague_1,9602.0,98.87,36.61,0.83,0.0,0.0,0.0,0.0,0.15009,0.0,0.05959
9,2024-05-26,Prague_1,9864.0,17.41,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02877
9,2023-01-22,Prague_1,10358.0,122.42,36.61,0.71,0.0,0.0,0.0,0.0,0.15009,0.0,0.18191
9,2022-09-22,Prague_1,9176.0,59.39,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-12-24,Prague_1,2695.0,184.35,36.61,0.33,0.0,0.0,0.0,0.0,0.15009,0.0,0.06609
9,2024-03-10,Prague_1,10124.0,12.14,48.97,0.83,0.0,0.0,0.0,0.0,0.15,0.0,0.14309
9,2023-01-23,Prague_1,9829.0,75.7,36.61,0.88,0.0,0.0,0.0,0.0,0.15009,0.0,0.06015
9,2023-09-24,Prague_1,9010.0,56.54,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-03-24,Prague_1,10824.0,18.17,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03211
9,2022-02-25,Prague_1,10216.0,39.16,36.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2023-09-27,Prague_1,11118.0,41.91,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-01-07,Prague_1,8911.0,135.78,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-02-22,Prague_1,10818.0,66.75,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-08-29,Prague_1,8629.0,90.37,36.61,0.95,0.0,0.0,0.0,0.0,0.15009,0.0,0.01816
9,2024-04-25,Prague_1,11238.0,40.28,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.024
9,2023-06-07,Prague_1,9572.0,30.97,50.34,0.98,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2024-01-08,Prague_1,10070.0,19.45,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
9,2022-04-22,Prague_1,10075.0,62.5,36.61,0.86,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-12-18,Prague_1,10633.0,62.29,36.61,0.72,0.0,0.0,0.0,0.0,0.15009,0.0,0.15381
9,2022-05-26,Prague_1,9097.0,92.84,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-01-28,Prague_1,9054.0,86.98,38.44,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2023-06-29,Prague_1,10028.0,40.88,50.34,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0519
9,2024-05-01,Prague_1,9874.0,19.7,48.97,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02559
9,2022-09-23,Prague_1,9494.0,123.35,36.61,1.0,0.0,0.0,0.0,0.0,0.15009,0.0,0.0
9,2022-01-10,Prague_1,9858.0,43.41,30.2,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
